Content ID,Content User ID,Reaction User ID,Category,Type.1,Type,Date,Time2,Sentiment,Score,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,78703a69-8edc-458f-b0fc-85d96501dcdc,Public Speaking,video,adore,26/01/2021,19:53:46.000,positive,72,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,df1e7940-d514-40aa-af3a-e742792c4b5e,Public Speaking,video,adore,19/05/2021,16:20:37.000,positive,72,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,4edc3d1a-a7d9-4db6-89c3-f784d9954172,Public Speaking,video,adore,12/04/2021,17:12:48.000,positive,72,,,,,,
8e3896e3-2f84-4b47-9365-fb562c9ed730,cf34e8ee-f508-47bc-baa1-bcc576e1084d,a8229d24-f219-4930-a382-24049a8f73bb,Public Speaking,video,adore,07/08/2020,14:21:14.000,positive,72,,,,,,
8e3896e3-2f84-4b47-9365-fb562c9ed730,cf34e8ee-f508-47bc-baa1-bcc576e1084d,5c433d28-dfb7-4456-a468-dc3705147ce0,Public Speaking,video,adore,03/01/2021,15:52:57.000,positive,72,,,,,,
8e3896e3-2f84-4b47-9365-fb562c9ed730,cf34e8ee-f508-47bc-baa1-bcc576e1084d,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,Public Speaking,video,adore,21/09/2020,04:11:46.000,positive,72,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,346174b1-4661-4cdd-8c47-66dbd013cd56,Public Speaking,video,adore,02/03/2021,18:49:10.000,positive,72,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,cad2d54d-9555-4dfe-bfcd-7a584895a002,Public Speaking,video,adore,21/04/2021,09:32:54.000,positive,72,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,d16ed6bf-d35e-463b-92b0-393ee67e220c,Public Speaking,video,adore,17/04/2021,18:03:51.000,positive,72,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,317c70d5-fe65-4663-afb1-150108e0e55c,Public Speaking,video,adore,10/08/2020,10:44:10.000,positive,72,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,Public Speaking,video,adore,24/01/2021,21:43:53.000,positive,72,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,Public Speaking,video,adore,05/03/2021,12:20:29.000,positive,72,,,,,,
678dd299-afc6-4e35-890d-38a016cfdeff,ce7c338c-cad4-408f-895b-510ca73a388b,49da0743-cb4d-4c84-b6a2-537bbe7256d1,Public Speaking,video,adore,23/03/2021,23:56:53.000,positive,72,,,,,,
678dd299-afc6-4e35-890d-38a016cfdeff,ce7c338c-cad4-408f-895b-510ca73a388b,40e643fb-369c-4ecb-beb7-810114f331fa,Public Speaking,video,adore,07/09/2020,23:47:53.000,positive,72,,,,,,
29d7781c-9302-4269-91f3-c23afb33467a,3ae50cc3-39cc-440a-8e31-3215011f2762,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,Public Speaking,video,adore,12/10/2020,04:53:46.000,positive,72,,,,,,
29d7781c-9302-4269-91f3-c23afb33467a,3ae50cc3-39cc-440a-8e31-3215011f2762,0c5b0547-820a-4beb-832e-3162f74ccfa7,Public Speaking,video,adore,26/11/2020,23:15:06.000,positive,72,,,,,,
fc346df4-d165-4ed0-8d43-a6896daf908e,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,0828c4e1-63ec-4121-aa07-eefd37954bb9,Public Speaking,video,adore,30/08/2020,10:05:26.000,positive,72,,,,,,
fc346df4-d165-4ed0-8d43-a6896daf908e,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,Public Speaking,video,adore,06/01/2021,20:33:10.000,positive,72,,,,,,
fc346df4-d165-4ed0-8d43-a6896daf908e,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,3ae50cc3-39cc-440a-8e31-3215011f2762,Public Speaking,video,adore,29/08/2020,21:00:22.000,positive,72,,,,,,
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,286516cf-d236-40de-8d28-7d0bd173125d,4ef2c812-b152-4a72-a443-f4ff787d7b0d,Public Speaking,video,adore,26/11/2020,04:56:21.000,positive,72,,,,,,
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,286516cf-d236-40de-8d28-7d0bd173125d,2941011b-f214-4430-8a14-e791ed0805bb,Public Speaking,video,adore,28/10/2020,18:06:00.000,positive,72,,,,,,
5403a041-447d-42c1-a9f2-3c525449b3b8,f7785ec1-7383-4815-8206-80de7c05fdf9,49da0743-cb4d-4c84-b6a2-537bbe7256d1,Public Speaking,video,adore,13/03/2021,16:26:03.000,positive,72,,,,,,
5403a041-447d-42c1-a9f2-3c525449b3b8,f7785ec1-7383-4815-8206-80de7c05fdf9,d71363d5-6468-44b0-b641-94c4776bce98,Public Speaking,video,adore,20/01/2021,08:11:13.000,positive,72,,,,,,
5403a041-447d-42c1-a9f2-3c525449b3b8,f7785ec1-7383-4815-8206-80de7c05fdf9,34fcadd6-fa9b-4404-981a-c70c86cde556,Public Speaking,video,adore,13/01/2021,13:29:11.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,Public Speaking,video,adore,20/07/2020,21:22:25.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,Public Speaking,video,adore,18/11/2020,04:01:58.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,b1ceae0c-016d-421f-a6f0-488a7857f9f6,Public Speaking,video,adore,26/08/2020,13:09:24.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,f5d9a26e-986d-4d8e-a1c9-69493fb64736,Public Speaking,video,adore,30/08/2020,01:48:27.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,Public Speaking,video,adore,08/05/2021,05:28:08.000,positive,72,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,4fe1900d-5e78-41a3-88ed-18e6889c6c77,Public Speaking,video,adore,22/03/2021,23:54:21.000,positive,72,,,,,,
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,2dd186bb-7a28-4e80-99c7-f1936afc7b49,63e1cb43-d3dc-491a-af16-209c1c152c44,Public Speaking,video,adore,07/03/2021,03:52:21.000,positive,72,,,,,,
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,108fc1be-9c15-440a-9cab-634c3f414dcc,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,Public Speaking,video,adore,28/10/2020,16:17:02.000,positive,72,,,,,,
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,108fc1be-9c15-440a-9cab-634c3f414dcc,18c56602-937e-4ff3-bc6c-43f0b14212ca,Public Speaking,video,adore,16/11/2020,17:02:59.000,positive,72,,,,,,
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,600118fa-e6f4-4d74-aeb6-936abbbf38a1,Public Speaking,audio,adore,20/12/2020,10:19:10.000,positive,72,,,,,,
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,83f8edc6-90b1-4f96-a80b-d6aa74103610,Public Speaking,audio,adore,08/04/2021,07:26:05.000,positive,72,,,,,,
e409d5be-a02d-4688-9869-eb940fe1e133,002cd824-10f2-447c-8d1c-940325a1cdf4,d74e1b39-7b34-4bcb-a24d-e215097187f5,Public Speaking,audio,adore,14/01/2021,08:56:20.000,positive,72,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cbc99939-e6a6-4269-9819-bffce6f38751,61d88e0e-c0e7-4352-85ad-555e464ff933,Public Speaking,audio,adore,07/07/2020,18:38:40.000,positive,72,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cbc99939-e6a6-4269-9819-bffce6f38751,5d33137a-3306-4d5f-8ab1-48d2446a12b0,Public Speaking,audio,adore,09/07/2020,20:54:04.000,positive,72,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cbc99939-e6a6-4269-9819-bffce6f38751,fe1c151b-1a95-43fa-9a4c-f3214adba852,Public Speaking,audio,adore,20/10/2020,05:54:09.000,positive,72,,,,,,
965a00aa-3037-4ea6-b6be-26f6fbee029e,f50ac030-3af8-4e07-aacf-dccff353b8f6,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,Public Speaking,audio,adore,28/12/2020,21:12:33.000,positive,72,,,,,,
e0cb0394-c5b2-447a-a9f4-88604a3ec283,92423e9a-4e8c-49bc-be75-c819912696ce,4291e9a9-b4a8-42e1-b032-520b16f93888,Public Speaking,audio,adore,09/09/2020,13:00:03.000,positive,72,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,9a5aca53-6263-485a-bf77-e60c4608fd26,Public Speaking,audio,adore,19/05/2021,21:15:46.000,positive,72,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,dbacabf8-7ebd-4f22-a261-59d8dad306f1,Public Speaking,audio,adore,29/12/2020,21:58:19.000,positive,72,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,Public Speaking,audio,adore,24/11/2020,12:15:28.000,positive,72,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,561b08d6-1084-4115-933d-db3e60edfd8b,Public Speaking,audio,adore,23/05/2021,15:10:41.000,positive,72,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,13f0db8a-152a-496f-a6e8-1ed6a90b8788,49f49bcf-17fe-4edd-990d-16c3d1df931b,Public Speaking,photo,adore,07/01/2021,14:08:59.000,positive,72,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,13f0db8a-152a-496f-a6e8-1ed6a90b8788,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,Public Speaking,photo,adore,14/07/2020,04:36:58.000,positive,72,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,13f0db8a-152a-496f-a6e8-1ed6a90b8788,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,Public Speaking,photo,adore,26/06/2020,23:45:10.000,positive,72,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,13f0db8a-152a-496f-a6e8-1ed6a90b8788,33a8d02a-e255-4ffe-9d90-2df8c2914077,Public Speaking,photo,adore,01/10/2020,15:10:15.000,positive,72,,,,,,
1beeffff-f261-435f-a109-6fafe46669d4,ade9db41-034e-4b27-befb-42117025dab0,1545ddaf-2b75-4143-82fe-b88966aee4fb,Public Speaking,photo,adore,11/07/2020,21:03:31.000,positive,72,,,,,,
8ef185a2-8910-41f5-a109-95c925ebffa0,f46eee2a-6024-4046-a6f4-5232366edb87,f0ef81ec-85b1-4475-ae60-aa7d373088aa,Public Speaking,photo,adore,07/09/2020,23:57:02.000,positive,72,,,,,,
8ef185a2-8910-41f5-a109-95c925ebffa0,f46eee2a-6024-4046-a6f4-5232366edb87,4fe420fa-a193-4408-bd5d-62a020233609,Public Speaking,photo,adore,10/11/2020,17:20:16.000,positive,72,,,,,,
a8d3e5b8-7838-477c-82ce-4c90029e56ce,425b7021-0409-4358-af39-2bff14197d0a,bbe8f83c-af9c-4dab-b5fa-7925822e450d,Public Speaking,photo,adore,20/12/2020,22:44:28.000,positive,72,,,,,,
a8d3e5b8-7838-477c-82ce-4c90029e56ce,425b7021-0409-4358-af39-2bff14197d0a,1ee25417-3648-4220-9b8f-fc82d1ef450c,Public Speaking,photo,adore,29/11/2020,03:36:05.000,positive,72,,,,,,
dfdf6d34-e60b-4d21-9973-4bf07769be78,f7785ec1-7383-4815-8206-80de7c05fdf9,1ff398e4-6b68-451d-9b00-2d2a565ba22a,Public Speaking,photo,adore,21/08/2020,11:48:49.000,positive,72,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,168e6d97-0b9c-45d0-ba57-cabc8c60d428,f182f7d5-e202-4e89-832e-02205dd2ff02,Public Speaking,photo,adore,03/07/2020,13:48:05.000,positive,72,,,,,,
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,e8493c32-7f6f-4e57-a691-cf0df6f015c9,dd118345-3ba6-4800-9686-d5479fee403d,Public Speaking,photo,adore,10/11/2020,10:04:14.000,positive,72,,,,,,
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,e8493c32-7f6f-4e57-a691-cf0df6f015c9,c1e01541-7508-4712-a22c-0370f232a41e,Public Speaking,photo,adore,05/05/2021,05:11:58.000,positive,72,,,,,,
8cabe738-41cd-47e1-82e2-20972f320fb1,f9775602-43ab-4d54-ad93-7c9a489879bc,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,Public Speaking,photo,adore,27/01/2021,16:15:50.000,positive,72,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,de050611-e926-43bb-b1ea-502d8bd25bfc,98511140-45c4-4faa-9962-fea5ad618ea3,Public Speaking,photo,adore,10/05/2021,10:58:30.000,positive,72,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,de050611-e926-43bb-b1ea-502d8bd25bfc,bfe23c39-f814-4282-b0f7-506cd8295b8a,Public Speaking,photo,adore,07/08/2020,15:44:03.000,positive,72,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,de050611-e926-43bb-b1ea-502d8bd25bfc,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,Public Speaking,photo,adore,09/11/2020,02:12:42.000,positive,72,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,de050611-e926-43bb-b1ea-502d8bd25bfc,f182f7d5-e202-4e89-832e-02205dd2ff02,Public Speaking,photo,adore,22/12/2020,19:50:19.000,positive,72,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,Public Speaking,photo,adore,23/09/2020,23:45:41.000,positive,72,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,5897490a-0aaa-49c9-b63e-0da83088e3e0,Public Speaking,photo,adore,23/05/2021,01:35:33.000,positive,72,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,Public Speaking,photo,adore,09/10/2020,11:41:00.000,positive,72,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,95258c36-5b6b-4591-85ee-0c43f503c1d5,Public Speaking,video,heart,08/03/2021,00:05:02.000,positive,60,,,,,,
8e3896e3-2f84-4b47-9365-fb562c9ed730,cf34e8ee-f508-47bc-baa1-bcc576e1084d,fe224147-e893-4178-b46e-b12f22bd7ed1,Public Speaking,video,heart,07/10/2020,07:46:20.000,positive,60,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,ed1c744d-8561-4b41-b83c-7bf554fbca97,Public Speaking,video,heart,21/03/2021,00:11:28.000,positive,60,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,4fe1900d-5e78-41a3-88ed-18e6889c6c77,Public Speaking,video,heart,09/11/2020,05:49:18.000,positive,60,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,Public Speaking,video,heart,13/05/2021,06:02:22.000,positive,60,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,Public Speaking,video,heart,14/01/2021,00:44:49.000,positive,60,,,,,,
1429467d-e8a2-4292-bd46-921e8bd87b30,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,f46eee2a-6024-4046-a6f4-5232366edb87,Public Speaking,video,heart,11/02/2021,07:10:53.000,positive,60,,,,,,
1429467d-e8a2-4292-bd46-921e8bd87b30,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,8af596f3-c67c-4f40-a0cc-e258e730a8f5,Public Speaking,video,heart,02/11/2020,00:25:19.000,positive,60,,,,,,
1429467d-e8a2-4292-bd46-921e8bd87b30,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,e74edcea-5db4-4412-a4ce-eb7c5adc314a,Public Speaking,video,heart,02/04/2021,00:48:06.000,positive,60,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,f182f7d5-e202-4e89-832e-02205dd2ff02,Public Speaking,video,heart,03/02/2021,08:49:00.000,positive,60,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,225f147b-0951-40a8-96fb-2ceba9f3153a,Public Speaking,video,heart,30/11/2020,07:14:40.000,positive,60,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,93dd80c0-4ff2-42ed-9949-1621b0a68c63,Public Speaking,video,heart,26/07/2020,10:13:26.000,positive,60,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,002cd824-10f2-447c-8d1c-940325a1cdf4,Public Speaking,video,heart,17/04/2021,06:16:48.000,positive,60,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,1a1be722-70b0-47e0-a737-1700cffa1e6d,Public Speaking,video,heart,05/12/2020,14:33:46.000,positive,60,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,92b87fa5-f271-43e0-af66-84fac21052e6,Public Speaking,video,heart,03/09/2020,20:33:27.000,positive,60,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,Public Speaking,video,heart,22/02/2021,07:32:04.000,positive,60,,,,,,
29d7781c-9302-4269-91f3-c23afb33467a,3ae50cc3-39cc-440a-8e31-3215011f2762,bf970f55-66c1-402d-a5d7-f086421516c9,Public Speaking,video,heart,07/06/2021,23:44:38.000,positive,60,,,,,,
29d7781c-9302-4269-91f3-c23afb33467a,3ae50cc3-39cc-440a-8e31-3215011f2762,a8d09ab9-44c6-493c-afdf-93888822a4b0,Public Speaking,video,heart,09/08/2020,08:01:39.000,positive,60,,,,,,
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,286516cf-d236-40de-8d28-7d0bd173125d,0a1cde57-79ab-4c61-b664-1d3b290b43cf,Public Speaking,video,heart,11/11/2020,15:36:43.000,positive,60,,,,,,
5403a041-447d-42c1-a9f2-3c525449b3b8,f7785ec1-7383-4815-8206-80de7c05fdf9,104c4dcb-70d5-4d87-b5b5-8b67205891fe,Public Speaking,video,heart,22/09/2020,01:58:18.000,positive,60,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,2941011b-f214-4430-8a14-e791ed0805bb,Public Speaking,video,heart,20/12/2020,08:21:32.000,positive,60,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,72d2587e-8fae-4626-a73d-352e6465ba0f,Public Speaking,video,heart,07/08/2020,21:02:54.000,positive,60,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,26c6734f-42b6-48f8-a08e-e1c3a79019d0,Public Speaking,video,heart,29/07/2020,15:08:29.000,positive,60,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,bbef3be1-172e-44bb-be3b-013140707ecf,Public Speaking,video,heart,11/07/2020,03:07:21.000,positive,60,,,,,,
4bfc9824-aaeb-4695-8195-945686795b30,d71363d5-6468-44b0-b641-94c4776bce98,324e384a-9963-4d17-94aa-21859ea85062,Public Speaking,video,heart,21/03/2021,07:57:29.000,positive,60,,,,,,
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,2c32ac39-926d-4473-801f-5733222ad74f,c64c5004-6ab5-4faa-9fcd-8039fe57799d,Public Speaking,video,heart,08/08/2020,07:14:50.000,positive,60,,,,,,
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,2c32ac39-926d-4473-801f-5733222ad74f,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,Public Speaking,video,heart,28/07/2020,20:16:33.000,positive,60,,,,,,
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,108fc1be-9c15-440a-9cab-634c3f414dcc,d74e1b39-7b34-4bcb-a24d-e215097187f5,Public Speaking,video,heart,21/09/2020,08:48:36.000,positive,60,,,,,,
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,108fc1be-9c15-440a-9cab-634c3f414dcc,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,Public Speaking,video,heart,25/01/2021,00:02:11.000,positive,60,,,,,,
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,7000ac2e-87a0-4e23-b342-5f150e03f9ef,Public Speaking,audio,heart,21/12/2020,12:14:48.000,positive,60,,,,,,
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,4ce3f877-96ea-4a37-8107-1176126d9d97,Public Speaking,audio,heart,17/02/2021,23:23:18.000,positive,60,,,,,,
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,242a3620-fc18-4120-ac72-37b0f3716879,Public Speaking,audio,heart,08/01/2021,16:05:04.000,positive,60,,,,,,
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,Public Speaking,audio,heart,27/02/2021,11:20:44.000,positive,60,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cbc99939-e6a6-4269-9819-bffce6f38751,334e2fe8-6f2c-424c-8ed5-12c99f048722,Public Speaking,audio,heart,27/11/2020,01:53:27.000,positive,60,,,,,,
965a00aa-3037-4ea6-b6be-26f6fbee029e,f50ac030-3af8-4e07-aacf-dccff353b8f6,c1e01541-7508-4712-a22c-0370f232a41e,Public Speaking,audio,heart,11/11/2020,21:04:26.000,positive,60,,,,,,
e0cb0394-c5b2-447a-a9f4-88604a3ec283,92423e9a-4e8c-49bc-be75-c819912696ce,6e9c7f30-264a-4aa0-b3ac-36e852d10906,Public Speaking,audio,heart,20/02/2021,09:22:08.000,positive,60,,,,,,
6dbfb67c-e619-414b-b016-d24da6cbc294,fc17ca61-7c66-4ceb-8504-32f58b438b45,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,Public Speaking,audio,heart,22/04/2021,07:13:09.000,positive,60,,,,,,
6dbfb67c-e619-414b-b016-d24da6cbc294,fc17ca61-7c66-4ceb-8504-32f58b438b45,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,Public Speaking,audio,heart,10/06/2021,12:18:00.000,positive,60,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,eff1e86a-8ede-4a41-818b-9442e3181ee3,Public Speaking,audio,heart,26/06/2020,15:33:09.000,positive,60,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,80c36ce2-2cef-4a47-a563-d2a60a2b1825,Public Speaking,audio,heart,16/11/2020,17:46:56.000,positive,60,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,Public Speaking,audio,heart,09/05/2021,11:53:43.000,positive,60,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,78703a69-8edc-458f-b0fc-85d96501dcdc,311d7214-711f-4f66-bc9a-e835fa54ffb6,Public Speaking,audio,heart,09/11/2020,15:28:09.000,positive,60,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,3efc3621-873a-4b80-a0cb-27e531d600be,Public Speaking,audio,heart,25/03/2021,14:54:26.000,positive,60,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,aab5b5d2-682b-4b27-89ae-cf7803f76786,Public Speaking,audio,heart,01/01/2021,13:45:29.000,positive,60,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,fe224147-e893-4178-b46e-b12f22bd7ed1,Public Speaking,audio,heart,20/01/2021,22:08:10.000,positive,60,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,b596e7d8-dd3f-4125-8b99-4bf2283657cd,Public Speaking,audio,heart,03/10/2020,08:14:50.000,positive,60,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,Public Speaking,audio,heart,19/05/2021,04:18:30.000,positive,60,,,,,,
c7066a17-2e12-49d2-bb9e-c8967051f490,acbac577-54c9-4476-af3c-a3241a3f4a19,c64c5004-6ab5-4faa-9fcd-8039fe57799d,Public Speaking,GIF,heart,06/11/2020,03:47:07.000,positive,60,,,,,,
78c7c5a7-5de4-469e-8460-49e8e491bde6,c3988ef2-7e28-4db7-8981-c69f61a3bfce,084eb113-0d87-4ae5-891b-2ec7f1e194a8,Public Speaking,GIF,heart,15/10/2020,03:58:21.000,positive,60,,,,,,
78c7c5a7-5de4-469e-8460-49e8e491bde6,c3988ef2-7e28-4db7-8981-c69f61a3bfce,de050611-e926-43bb-b1ea-502d8bd25bfc,Public Speaking,GIF,heart,25/11/2020,01:58:08.000,positive,60,,,,,,
78c7c5a7-5de4-469e-8460-49e8e491bde6,c3988ef2-7e28-4db7-8981-c69f61a3bfce,b6d04982-1509-41ab-a700-b390d6cb4d02,Public Speaking,GIF,heart,10/02/2021,17:56:15.000,positive,60,,,,,,
